"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"256","2011-02-28",2,0,1,0,0,1,0,2,0,1,0,1,0,"Poschiavo",0,0.8
"257","2011-03-02",1,0,0,1,0,0,1,0,0,0,1,0,0,"Poschiavo",0,-0.8
"258","2011-03-08",1,0,1,0,0,0,0,1,0,0,0,1,0,"Poschiavo",0,-0.3
"259","2011-03-20",1,0,1,0,0,0,0,1,0,0,1,0,0,"Poschiavo",183,5
"260","2011-03-25",1,0,1,0,0,0,0,1,0,0,0,0,1,"Poschiavo",0,6.8
"261","2011-03-28",1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",0,6.6
"262","2011-04-02",1,0,0,1,0,0,1,0,0,1,0,0,0,"Poschiavo",0,9.9
"263","2011-04-04",2,0,1,0,0,1,1,1,0,0,1,1,0,"Poschiavo",136,9.5
"264","2011-04-11",2,0,0,1,1,0,2,0,0,0,1,1,0,"Poschiavo",114,13.6
"265","2011-04-21",1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,9.8
"266","2011-04-23",2,0,1,0,1,0,0,2,1,0,1,0,0,"Poschiavo",0,8.9
"267","2011-04-24",1,0,1,0,0,0,0,1,1,0,0,0,0,"Poschiavo",0,10.6
"268","2011-04-28",1,0,0,1,0,0,1,0,0,1,0,0,0,"Poschiavo",0,8.3
"269","2011-05-02",2,0,0,0,2,0,2,0,0,0,2,0,0,"Poschiavo",0,9.5
